price,feature1,feature2,feature3
512.5837775,999.3813611,1000.479092,1602.930226
665.0473924,1001.269507,1001.342789,1657.306148
549.2905455,999.8973218,1000.539581,1695.218451
569.8733603,999.931185,1000.832135,1373.38166
550.2934006,1000.17198,1000.497743,1246.334862
607.419403,1000.215808,1001.095328,1266.655568
617.3773773,1000.228875,1001.213041,1840.720958
613.4266291,1000.153148,1001.18884,1332.670994
604.5726141,1000.97657,1000.743336,1943.859953
516.9858138,1000.757818,999.8858147,1333.321816
401.8950557,998.1762165,999.7161237,1851.94617
448.5535722,1000.020213,999.393532,1993.706873
475.9469962,999.9851274,999.7895298,1808.887329
501.8918882,1000.468918,999.6712206,1807.070069
498.6284209,1000.636751,999.6073807,1090.122066
474.2054026,999.5946436,999.8950117,1786.744828
568.604778,999.7161086,1000.904109,1891.310109
698.410414,1001.11098,1001.772917,1611.441949
550.8967399,1001.570616,999.9261492,1385.748382
481.5243697,1000.649807,999.5350306,1130.092419
498.4635909,1000.968193,999.6104357,1980.289314
515.9009901,998.927235,1000.614464,1407.770849
478.0803033,1000.472194,999.4699614,1683.971078
562.8473668,999.9247298,1000.707865,1537.316297
578.5238572,1001.4448,1000.215794,1986.830297
564.9556813,1000.585786,1000.54933,1279.567558
497.4647268,999.8402634,999.9931464,1924.916705
526.3425972,1001.206152,999.7825773,1940.494365
568.7320592,1001.439107,1000.191967,1347.815537
439.6505402,998.7915201,999.8622015,1966.326861
624.992504,999.2872549,1001.770277,1450.528766
370.7417775,999.1607144,998.9046455,1067.03268
553.0768173,1000.42842,1000.341523,1291.384972
414.8568772,998.5582023,999.7825474,1873.170375
448.5191442,999.8344562,999.3827381,1985.608597
347.1911182,999.9450195,998.2589002,1098.10196
631.5606939,1000.586272,1001.175575,1819.880924
527.0575416,998.5154237,1000.891207,1761.703315
553.3241975,1001.097632,1000.222361,1920.659996
514.4056409,998.3965737,1000.897787,1780.647181
444.0546928,999.5381245,999.5402879,1489.539206
341.6878955,999.8209155,998.2842458,1447.052581
565.2499549,1002.003748,999.9267008,1639.965224
436.5549497,1000.272789,999.1829096,1754.727849
548.6143605,999.503165,1000.715887,1173.109526
501.6220602,999.5379314,1000.298461,1544.918196
362.249281,998.5014726,999.0578079,1611.77964
309.3558786,997.8034484,998.8730393,1535.338244
435.2615533,997.8663307,1000.197091,1667.031711
428.3161488,999.4778401,999.3257306,1512.401785
308.2234313,1000.415453,997.6813015,1153.048377
536.5906688,999.4710098,1000.701675,1262.086343
774.4078545,1001.410152,1002.425471,1256.917811
428.8432128,1000.60762,999.0336303,1796.820625
552.889129,998.5217927,1001.187171,1473.854482
297.2938941,1000.112322,997.6856528,1089.898987
637.8587083,1000.78271,1001.142856,1440.962783
564.1115379,1002.095266,999.7632554,1878.929261
648.0101493,1000.60283,1001.379489,1722.99116
404.1292865,999.0420015,999.413858,1241.22793
508.8255256,998.9582658,1000.533329,1904.745798
539.5404932,999.6277835,1000.524748,1905.076266
467.6685222,999.6066361,999.8267831,1316.71671
489.1245801,1000.64701,999.6023946,1353.124702
571.1882918,1000.549402,1000.544053,2000.546727
497.7227483,1001.060221,999.6058692,1925.333045
396.9287686,998.8726102,999.4118772,1939.142244
414.1107281,998.9994054,999.5628358,1130.281121
406.2884539,998.1406192,999.7611544,1239.950887
579.55849,999.3512813,1001.287593,1355.319437
406.6160671,1000.662253,998.6730696,1229.667662
515.2152028,1000.455254,1000.050478,1578.252866
564.1868149,1000.103894,1000.643429,1351.373661
578.5886065,999.4585136,1001.063682,1619.261098
408.2862018,1000.406417,998.7828617,1092.594639
581.5425266,1000.599596,1000.671235,1541.635415
667.4812481,1002.180825,1000.878666,1851.529745
622.8655183,999.8416325,1001.406075,1870.623854
500.1330458,1000.99456,999.6533449,1643.323953
379.1313121,999.658791,998.6649498,1763.16187
502.71948,999.9246229,1000.011607,1776.968115
343.735418,998.8994799,998.7446299,1343.822055
441.4847402,999.689136,999.4802743,1581.584705
499.2123512,1000.13395,999.9495606,1572.041755
542.362049,999.8444901,1000.527964,1139.186227
547.6240433,1001.785942,999.7576089,1426.771776
535.9294754,1001.91032,999.4651114,1335.687715
461.5207671,1000.702074,999.278981,1494.990527
529.4394398,998.7998358,1000.917122,1292.858479
521.6158872,998.9010892,1000.749639,1706.825364
547.7129284,1000.981194,1000.090941,1058.536068
584.3811077,1000.140865,1000.833937,1693.487401
465.9998065,998.2284793,1000.419971,1809.324225
489.9964652,999.8172901,999.9376999,1823.877495
634.5322379,1001.797825,1000.557978,1504.177901
639.8183622,1001.386085,1000.935848,1936.160966
500.7218448,1000.110966,1000.011253,1534.06111
514.6937859,1000.928339,999.6629049,1929.295622
380.1398492,999.7204577,998.8366234,1434.278541
402.7886092,998.6372757,999.5535747,1745.095425
507.4431866,1001.871295,999.1797941,1060.525545
516.6620499,999.9816775,1000.130102,1760.05589
246.7397201,999.2565609,997.5251866,1604.390874
345.8514995,998.2512199,999.0679278,1349.659574
728.5415864,1000.51357,1002.228013,1414.370791
593.4748072,999.9606828,1000.996891,1924.478787
623.0544956,1000.250208,1001.363168,1460.806688
466.7870243,999.9988775,999.6906834,1581.84478
524.9670295,1001.124727,999.7485241,1471.436626
695.7728282,999.7027787,1002.321609,1473.012194
498.1900003,999.8413934,1000.058161,1305.949777
420.2389008,999.9212661,999.1301012,1573.525684
449.2596751,998.2005364,1000.169044,1974.18479
518.3487727,1001.108233,999.6311907,1151.369712
608.6446635,1001.103153,1000.746427,1440.92479
476.0842734,1001.26041,999.1094835,1634.184947
425.4599912,1001.231087,998.6371184,1409.934103
388.0260642,1000.689459,998.4773639,1944.583411
595.5444319,1000.248942,1001.010233,1649.629587
606.2179594,1001.257781,1000.61226,1760.93502
502.3583132,1000.190644,999.9318234,1378.061234
470.9635849,998.9341017,1000.184998,1077.55955
565.0768904,999.2566708,1001.03423,1221.14545
570.1685124,1000.289859,1000.670341,1568.4801
505.631884,999.0301967,1000.430406,1208.730302
443.1869177,1001.657524,998.5806349,1987.119079
387.6460559,998.3450913,999.5129484,1949.92902
592.7579165,1000.283968,1000.836224,1213.560096
528.1454695,999.9773437,1000.339359,1355.158352
610.0917076,999.4309557,1001.446899,1121.438928
543.3237843,1000.128136,1000.43092,1455.279528
651.3961289,1001.598301,1000.862927,1108.230614
552.9145203,999.684352,1000.670402,1327.177377
662.9250462,1000.601854,1001.560746,1577.0813
571.7062626,1000.217748,1000.725392,1995.47157
521.7744574,998.2325726,1001.022702,1758.627637
565.9362005,998.2623283,1001.429379,1226.845854
526.2924796,999.2793676,1000.596552,1703.93796
525.5561777,1001.275328,999.6433866,1675.459357
547.1290145,999.8792027,1000.640008,1092.259605
556.3815691,999.2829484,1000.901543,1838.092246
643.5525721,1002.409944,1000.487526,1881.448735
310.1908532,998.5767265,998.4662763,1827.521501
316.9737349,999.4393187,998.1652381,1543.802278
581.2475743,1001.658641,1000.225338,1776.94199
675.760269,999.9531149,1001.958977,1867.956046
637.271611,1001.295721,1000.996412,1438.146067
503.2706588,999.822801,1000.178796,1259.000799
386.83158,999.3841367,999.0046839,1082.19441
449.2279729,1000.548195,999.2622262,1185.90521
624.1561985,1000.618622,1001.119051,1196.868836
708.0181058,1003.207934,1000.873141,1083.040537
436.6696591,1000.467344,999.071161,1604.769253
582.4550663,1000.860794,1000.654963,1230.757879
523.1597791,1001.856572,999.4860442,1584.671308
454.0136304,1000.204835,999.3197593,1962.762297
458.3300266,999.7070692,999.6638734,1333.685471
553.1340607,1000.68683,1000.397533,1204.542182
575.6865676,1000.025336,1000.868868,1830.447102
399.7469088,998.388629,999.559356,1203.973993
479.0377818,999.8215449,999.8841244,1179.852835
377.1361624,999.7554927,998.7432391,1831.249366
611.8475488,1000.032437,1001.219938,1724.626187
457.6956861,1000.722589,999.2147183,1926.968654
320.6869405,999.742993,998.0692748,1921.906134
607.6647308,1001.725752,1000.436785,1805.081269
431.4798732,1001.028402,998.8246315,1424.926517
536.0059362,1001.534498,999.6458456,1658.590172
487.2531004,999.5973462,1000.074947,1648.836147
357.1160524,1000.316122,998.20131,1186.258716
406.9749601,1001.738494,998.1983084,1652.968401
367.8845615,999.2345026,998.8113077,1525.022905
352.2825872,999.3889149,998.6013019,1358.995108
428.4326862,999.9134987,999.1892898,1610.551394
674.3110205,1000.175273,1001.760259,1901.967766
455.0353354,999.1452766,999.8192917,1753.482284
493.5381877,999.6322129,1000.120779,1978.876496
323.7466082,999.0002795,998.4407967,1129.720538
570.8743859,1002.231825,999.809675,1641.02075
522.3535868,999.7198705,1000.410406,1870.065138
512.3707857,1000.427092,999.885685,1328.156389
344.445388,999.1438832,998.6964412,1061.920162
603.4429248,999.6854459,1001.307728,1705.496587
494.1976925,999.7194542,1000.115688,1888.917571
623.1044501,1000.320151,1001.276046,1249.798099
615.5627227,1002.017926,1000.409349,1093.213638
501.0952022,999.2524658,1000.328076,1126.790271
460.4308638,998.4678304,1000.216208,1464.342019
511.1937567,998.407909,1000.847376,1939.627642
619.1047849,998.8015252,1001.842098,1845.321812
425.2042216,1000.359239,998.9766331,1097.667936
439.3866776,1000.352223,999.1806166,1198.76642
609.7226948,1000.772358,1000.814396,1090.793377
520.9731598,998.9638372,1000.726221,1170.845029
564.9102229,1000.386158,1000.611357,1400.498758
574.5730747,999.1948815,1001.147362,1888.171122
273.432638,1000.672739,997.139518,1732.906128
416.5796721,998.8478752,999.6218479,1552.234862
414.0040053,999.1319047,999.4693436,1416.300624
602.5491467,1001.358877,1000.49895,1685.928914
501.8139635,999.0180044,1000.525178,1740.771591
657.2588889,1003.012366,1000.426094,1160.71923
545.5852028,999.256502,1000.809129,1997.032815
363.1143358,998.8994868,998.9159276,1374.907707
587.1013487,1001.712995,1000.213874,1516.963434
535.9831257,1000.47316,1000.18833,1317.330745
357.044414,998.4959402,998.9773621,1773.736651
543.9185096,1002.275553,999.5485392,1817.912046
487.469524,1000.171232,999.8737493,1765.022491
491.0377342,998.7170752,1000.576127,1943.646601
618.123417,1000.262683,1001.255814,1322.759249
442.9335795,999.1843564,999.7879541,1679.486155
528.4401545,1000.646577,999.8835084,1494.265043
492.873271,999.3172221,1000.238398,1061.77781
497.0438765,999.1713572,1000.374026,1605.772691
606.297362,999.0347636,1001.580037,1610.3074
368.9020446,999.7885683,998.6160155,1920.202292
463.833156,999.2106721,999.9175512,1383.564112
411.3563617,1000.06783,998.9735687,1431.520699
670.2123763,1001.177844,1001.359235,1501.268539
408.5223636,998.1806575,999.6951227,1953.93789
484.4363837,1000.012333,999.8446782,1879.928506
492.6419263,1000.271943,999.7328818,1907.002412
381.8529899,999.0594676,999.1218465,1317.090657
613.9599526,1000.603312,1000.993235,1326.798274
327.3602413,999.9842391,998.1456383,1921.064939
491.7924066,1000.178236,999.7706591,1516.974448
585.4441279,1001.602913,1000.209775,1438.906344
380.3945669,999.2644642,998.9509537,1848.107709
554.7626666,1001.074034,1000.090636,1762.582335
493.8566807,999.5386825,1000.203309,1069.870996
526.2107462,999.9989058,1000.309436,1927.154171
385.3965599,1000.505072,998.4509326,1308.478002
484.4615915,999.0949014,1000.239597,1741.667249
332.2276435,999.0340453,998.6348294,1714.834437
564.6720717,1000.396453,1000.531259,1309.463856
649.4400682,1000.842887,1001.214518,1768.028703
424.7277899,1000.68571,998.7527058,1950.719208
618.0869511,1000.582627,1001.049354,1653.81599
511.8927639,999.3302358,1000.516498,1333.923367
331.1216883,999.5167195,998.2427572,1877.879738
558.1640943,998.3719292,1001.450439,1203.911184
493.5696495,1000.34592,999.7113764,1490.028648
396.0557368,999.821329,998.9536208,1978.387475
631.3714017,1000.64168,1001.260034,1840.950857
478.4448662,999.6549755,1000.036654,1267.845815
628.5449946,1000.336317,1001.227758,1074.782038
499.7547468,1001.406108,999.4276817,1963.416895
506.8234736,1001.492334,999.3170149,1868.404674
258.6440375,997.0583472,998.6043139,1736.831331
478.3582379,999.771251,999.9422004,1616.856726
460.5425082,999.2388205,999.8435088,1684.541165
552.6266595,1000.102211,1000.545374,1982.323792
519.6081675,999.0024814,1000.667854,1688.835167
456.9876155,999.9298681,999.6034579,1097.766663
562.6259753,1001.253077,1000.100221,1344.676649
560.9872101,1001.099848,1000.168135,1712.633992
588.2426815,999.009733,1001.484773,1679.247253
579.4306547,1002.032435,999.965416,1365.998925
490.6889113,999.5442524,1000.030925,1073.787589
372.7774356,998.9566155,999.0047435,1536.980679
677.2762869,1001.921941,1001.14069,1290.531315
420.7662132,998.4645902,999.8365442,1563.150567
478.0863681,999.1291167,1000.190748,1715.659932
608.7991805,999.8587428,1001.244124,1286.551433
498.4003641,1000.277466,999.9052823,1059.091374
351.0900892,998.1508521,999.1088726,1465.629862
604.7965235,1000.814902,1000.926708,1253.870805
584.2941508,1000.320648,1000.735106,1822.527877
552.3685964,999.2306715,1000.968248,1972.09946
514.856364,999.8144164,1000.164354,1589.989385
324.7527847,999.3307063,998.3562614,1883.843484
551.6500996,999.3762042,1000.841348,1313.108776
646.4213712,1000.473865,1001.445428,1975.959647
412.0162779,1000.423545,998.784482,1473.604013
542.0558131,1001.902146,999.6231063,1714.762626
376.8202757,1000.241367,998.4910844,1365.366226
485.655422,1000.446582,999.6043024,1116.025442
530.0010443,1001.442676,999.7501175,1705.596397
531.4823722,1000.9042,1000.022442,1612.463321
502.9017022,998.7516309,1000.692028,1891.721829
320.2278344,999.6540694,998.0593701,1291.85672
410.1722869,999.8132176,999.1219399,1443.467579
307.4926247,998.8922375,998.2965769,1371.594407
414.3215433,998.9331012,999.3923008,1698.162701
429.4725952,999.2945366,999.5334353,1722.413986
611.3728069,1000.989604,1000.771899,1481.880752
579.4980082,1000.255318,1000.831032,1915.543175
645.8481536,999.7172904,1001.82193,1695.76961
528.2198726,998.8430167,1000.847018,1149.845017
487.2993308,999.653262,1000.05451,1279.853886
530.9931459,1001.45641,999.7298781,1280.593144
374.1976028,1000.239123,998.5604958,1123.39981
453.8258268,999.4593634,999.7301904,1843.594777
535.0456266,1001.021565,999.9954065,1512.508486
381.3683268,999.8385761,998.6963928,1737.267484
657.7186801,999.315564,1002.118703,1871.717133
403.0625637,1000.168338,998.744956,1682.456647
502.4059215,999.7915108,1000.02117,1123.90634
612.4871622,1000.421353,1001.101976,1380.761665
473.1437303,999.3162586,1000.007512,1069.661885
648.4985365,1000.09536,1001.648704,1280.872032
477.5930159,999.5173182,1000.002186,1899.759752
478.8571901,999.8107453,999.8137991,1512.812272
469.1131061,998.5950316,1000.174669,1059.38485
558.8774159,1000.28688,1000.557827,1913.422353
560.6780519,999.782749,1000.664443,1638.223596
484.560105,999.7145735,1000.062465,1425.888519
602.9701103,1000.682118,1000.920554,1248.801336
501.8883172,998.5199664,1000.699055,1667.609511
296.9898468,998.2256301,998.4731398,1687.349385
409.9525774,1000.150757,998.9260238,1520.538391
429.2145201,1000.18751,999.2106452,1906.699077
529.7197158,1000.622007,1000.11107,1334.366539
503.2161408,998.7199248,1000.691642,1089.705783
656.6547446,999.7492461,1001.872105,1610.810675
378.8143046,999.2510682,999.0118551,1965.131462
627.6401642,1001.092983,1000.958074,1649.025529
420.3567697,999.5003509,999.3089718,1957.404661
347.1952144,998.9080595,998.7819942,1933.845027
559.9610885,1001.585603,1000.035764,1520.810683
437.9040144,998.5702326,1000.049084,1477.309658
382.4819857,999.6047987,998.905394,1356.255096
446.6125099,1000.652857,999.1361537,1921.894505
578.9434832,1000.693115,1000.61152,1855.652318
427.8570034,999.2716318,999.5912903,1671.431461
563.5836375,1001.252806,1000.177815,1616.715311
603.5586959,1000.429613,1000.976597,1884.703105
445.9404666,998.1094933,1000.306781,1420.208137
577.3166505,1000.494149,1000.660733,1575.577441
453.9716661,1001.346018,998.8848771,1371.115447
367.1609664,998.1113157,999.2989109,1989.705113
591.5035821,1000.737251,1000.707924,1739.722587
404.9031622,999.4032524,999.2345979,1863.318925
403.9032741,999.9566397,998.9183657,1133.437503
425.4826051,998.8192712,999.7912233,1414.305247
657.8001981,1002.129912,1000.816521,1065.473217
664.5087763,1002.236447,1000.901558,1798.569002
503.0504488,997.691184,1001.168144,1518.429664
518.6675615,1000.921873,999.8514539,1849.386663
544.4987832,1001.058459,1000.084752,1894.571606
409.6767582,999.4082386,999.2615107,1636.334875
338.5727094,998.7662671,998.7152162,1822.740742
427.4869951,998.2421022,999.9031629,1637.072633
349.7179944,998.1137444,999.1619843,1162.637864
434.3865432,999.0219602,999.679886,1131.350923
549.9363663,999.9119628,1000.666641,1458.289302
524.5896561,999.7648944,1000.330954,1262.047924
502.9094733,997.2523277,1001.417872,1137.3351
342.0590659,1000.123298,998.0746547,1321.098976
622.0320501,1000.375055,1001.224329,1919.799692
654.8391208,1002.562804,1000.553564,1778.558184
434.6937537,999.9449888,999.4216054,1653.683297
470.5546375,1000.471109,999.4070185,1961.939064
380.4770786,999.8841546,998.613712,1876.248933
560.3817655,1001.190556,1000.246232,1350.718394
549.2573511,999.3072136,1000.835543,1874.071378
494.2516392,999.9880184,999.9218026,1817.954911
450.4248442,1000.08331,999.3349244,1175.709117
594.8404771,1000.038706,1001.096297,1549.567502
412.9068767,1000.264108,998.9138478,1961.588978
433.4231349,1000.456367,999.0944124,1628.77539
512.0497923,999.5205829,1000.335049,1750.927816
478.048118,1000.325402,999.6578719,1191.991637
413.2997399,998.7390191,999.51286,1940.12594
415.8456407,999.8677739,999.1937754,1240.530775
511.5858342,998.9297807,1000.657717,1303.793749
472.8914243,999.0758749,1000.195502,1211.635688
657.9317362,1000.286621,1001.616944,1206.951782
560.6640923,999.654593,1000.876905,1269.265749
587.7430828,1001.105425,1000.472713,1912.789069
472.0676643,1000.645258,999.4170607,1677.03116
390.8626783,998.9280852,999.2577785,1729.092932
329.0670351,998.9300525,998.5349489,1261.732501
526.7267309,999.4651049,1000.518127,1094.991616
452.1023861,1000.827578,999.0524337,1720.940006
413.8722623,1000.875865,998.5870992,1164.731482
666.4417082,1000.825976,1001.516669,1708.171322
487.7692307,1000.870735,999.4312161,1912.150976
560.6378551,1000.59721,1000.391799,1829.494504
449.8104763,999.2408066,999.7367864,1337.488797
499.9483099,1000.58494,999.7626083,1406.173774
429.2677211,1000.18133,999.0771653,1753.629248
508.9117648,999.4709344,1000.280783,1657.875859
546.2039332,1000.154779,1000.481868,1973.318324
621.5970323,1000.743147,1000.967842,1760.855495
413.8417804,999.1536757,999.3566519,1384.255164
449.0260697,1000.970012,998.9549396,1960.962476
447.0531904,1000.507443,999.1633272,1757.835385
595.4864806,999.7915867,1001.191695,1500.491641
480.877333,999.0781654,1000.129223,1317.603694
667.7085649,1000.088756,1001.853536,1951.971146
594.6095888,1000.328767,1000.917551,1982.623159
600.0432909,1000.159991,1000.988004,1841.573998
508.199782,1001.176737,999.5251392,1764.350938
359.1950799,998.2787343,999.175152,1614.726943
365.8832807,998.6287529,999.1641437,1452.896448
576.7384253,1000.000693,1000.874984,1604.437839
515.3251906,1001.040521,999.8086419,1101.424581
423.6545332,999.8160044,999.2718882,1691.543946
543.4922776,999.4720258,1000.547553,1887.00979
577.2929237,1000.317063,1000.775877,1310.54647
421.0589464,1001.09895,998.5612485,1711.830099
625.0801846,1001.72474,1000.638738,1114.181739
434.2752828,998.8385077,999.7059234,1710.272216
657.7342507,1000.547353,1001.565843,1417.056598
518.3561443,1000.12727,1000.094651,1540.11096
481.8628061,998.960411,1000.242243,1142.601327
476.5260783,1000.018988,999.6727317,1564.84586
457.3131861,998.8553787,1000.020026,1522.437702
456.7209925,1001.451646,998.8476055,1310.149626
403.3155756,1000.771023,998.5628509,1932.666937
599.3670935,999.2322436,1001.451407,1424.341825
